Driver,Team,LapNumber,Stint,Compound,TyreLife,FreshTyre,TrackStatus,LapTime_s,Year,GrandPrix,SessionType,compound_encoded,is_fresh_tyre,tyre_life_squared,stint_progress,deg_rate
RUS,Mercedes,46.0,2.0,HARD,39.0,True,1,92.64,2024,Saudi Arabian Grand Prix,R,2,1,1521.0,0.9069767441860465,-0.07122682926829263
RUS,Mercedes,47.0,2.0,HARD,40.0,True,1,92.494,2024,Saudi Arabian Grand Prix,R,2,1,1600.0,0.9302325581395349,-0.07122682926829263
RUS,Mercedes,48.0,2.0,HARD,41.0,True,1,92.88,2024,Saudi Arabian Grand Prix,R,2,1,1681.0,0.9534883720930233,-0.07122682926829263
RUS,Mercedes,49.0,2.0,HARD,42.0,True,1,92.68,2024,Saudi Arabian Grand Prix,R,2,1,1764.0,0.9767441860465116,-0.07122682926829263
RUS,Mercedes,50.0,2.0,HARD,43.0,True,1,95.145,2024,Saudi Arabian Grand Prix,R,2,1,1849.0,1.0,-0.07122682926829263
BOT,Kick Sauber,2.0,1.0,SOFT,2.0,True,1,98.474,2024,Saudi Arabian Grand Prix,R,0,1,4.0,0.3333333333333333,-0.5219999999999932
BOT,Kick Sauber,3.0,1.0,SOFT,3.0,True,1,96.966,2024,Saudi Arabian Grand Prix,R,0,1,9.0,0.5,-0.5219999999999932
BOT,Kick Sauber,4.0,1.0,SOFT,4.0,True,1,96.417,2024,Saudi Arabian Grand Prix,R,0,1,16.0,0.6666666666666666,-0.5219999999999932
BOT,Kick Sauber,5.0,1.0,SOFT,5.0,True,1,96.244,2024,Saudi Arabian Grand Prix,R,0,1,25.0,0.8333333333333334,-0.5219999999999932
BOT,Kick Sauber,6.0,1.0,SOFT,6.0,True,12,96.225,2024,Saudi Arabian Grand Prix,R,0,1,36.0,1.0,-0.5219999999999932
BOT,Kick Sauber,10.0,2.0,HARD,3.0,True,1,100.082,2024,Saudi Arabian Grand Prix,R,2,1,9.0,0.1111111111111111,-0.0732007692307693
BOT,Kick Sauber,11.0,2.0,HARD,4.0,True,1,96.456,2024,Saudi Arabian Grand Prix,R,2,1,16.0,0.14814814814814814,-0.0732007692307693
BOT,Kick Sauber,12.0,2.0,HARD,5.0,True,1,95.827,2024,Saudi Arabian Grand Prix,R,2,1,25.0,0.18518518518518517,-0.0732007692307693
BOT,Kick Sauber,13.0,2.0,HARD,6.0,True,1,95.447,2024,Saudi Arabian Grand Prix,R,2,1,36.0,0.2222222222222222,-0.0732007692307693
BOT,Kick Sauber,14.0,2.0,HARD,7.0,True,1,95.424,2024,Saudi Arabian Grand Prix,R,2,1,49.0,0.25925925925925924,-0.0732007692307693
BOT,Kick Sauber,15.0,2.0,HARD,8.0,True,1,95.721,2024,Saudi Arabian Grand Prix,R,2,1,64.0,0.2962962962962963,-0.0732007692307693
BOT,Kick Sauber,16.0,2.0,HARD,9.0,True,1,96.825,2024,Saudi Arabian Grand Prix,R,2,1,81.0,0.3333333333333333,-0.0732007692307693
BOT,Kick Sauber,17.0,2.0,HARD,10.0,True,1,97.238,2024,Saudi Arabian Grand Prix,R,2,1,100.0,0.37037037037037035,-0.0732007692307693
BOT,Kick Sauber,18.0,2.0,HARD,11.0,True,1,96.058,2024,Saudi Arabian Grand Prix,R,2,1,121.0,0.4074074074074074,-0.0732007692307693
BOT,Kick Sauber,19.0,2.0,HARD,12.0,True,1,95.828,2024,Saudi Arabian Grand Prix,R,2,1,144.0,0.4444444444444444,-0.0732007692307693
BOT,Kick Sauber,20.0,2.0,HARD,13.0,True,1,96.253,2024,Saudi Arabian Grand Prix,R,2,1,169.0,0.48148148148148145,-0.0732007692307693
BOT,Kick Sauber,21.0,2.0,HARD,14.0,True,1,96.801,2024,Saudi Arabian Grand Prix,R,2,1,196.0,0.5185185185185185,-0.0732007692307693
BOT,Kick Sauber,22.0,2.0,HARD,15.0,True,1,96.425,2024,Saudi Arabian Grand Prix,R,2,1,225.0,0.5555555555555556,-0.0732007692307693
BOT,Kick Sauber,23.0,2.0,HARD,16.0,True,1,96.251,2024,Saudi Arabian Grand Prix,R,2,1,256.0,0.5925925925925926,-0.0732007692307693
BOT,Kick Sauber,24.0,2.0,HARD,17.0,True,1,96.902,2024,Saudi Arabian Grand Prix,R,2,1,289.0,0.6296296296296297,-0.0732007692307693
BOT,Kick Sauber,25.0,2.0,HARD,18.0,True,1,95.619,2024,Saudi Arabian Grand Prix,R,2,1,324.0,0.6666666666666666,-0.0732007692307693
BOT,Kick Sauber,26.0,2.0,HARD,19.0,True,1,95.319,2024,Saudi Arabian Grand Prix,R,2,1,361.0,0.7037037037037037,-0.0732007692307693
BOT,Kick Sauber,27.0,2.0,HARD,20.0,True,1,95.254,2024,Saudi Arabian Grand Prix,R,2,1,400.0,0.7407407407407407,-0.0732007692307693
BOT,Kick Sauber,28.0,2.0,HARD,21.0,True,1,95.324,2024,Saudi Arabian Grand Prix,R,2,1,441.0,0.7777777777777778,-0.0732007692307693
BOT,Kick Sauber,29.0,2.0,HARD,22.0,True,1,94.857,2024,Saudi Arabian Grand Prix,R,2,1,484.0,0.8148148148148148,-0.0732007692307693
BOT,Kick Sauber,30.0,2.0,HARD,23.0,True,1,95.313,2024,Saudi Arabian Grand Prix,R,2,1,529.0,0.8518518518518519,-0.0732007692307693
BOT,Kick Sauber,31.0,2.0,HARD,24.0,True,1,95.415,2024,Saudi Arabian Grand Prix,R,2,1,576.0,0.8888888888888888,-0.0732007692307693
BOT,Kick Sauber,32.0,2.0,HARD,25.0,True,1,95.173,2024,Saudi Arabian Grand Prix,R,2,1,625.0,0.9259259259259259,-0.0732007692307693
BOT,Kick Sauber,33.0,2.0,HARD,26.0,True,1,95.792,2024,Saudi Arabian Grand Prix,R,2,1,676.0,0.9629629629629629,-0.0732007692307693
BOT,Kick Sauber,34.0,2.0,HARD,27.0,True,1,95.721,2024,Saudi Arabian Grand Prix,R,2,1,729.0,1.0,-0.0732007692307693
BOT,Kick Sauber,37.0,3.0,SOFT,2.0,True,1,93.08,2024,Saudi Arabian Grand Prix,R,0,1,4.0,0.14285714285714285,-0.010472527472527056
BOT,Kick Sauber,38.0,3.0,SOFT,3.0,True,1,92.927,2024,Saudi Arabian Grand Prix,R,0,1,9.0,0.21428571428571427,-0.010472527472527056
BOT,Kick Sauber,39.0,3.0,SOFT,4.0,True,1,93.028,2024,Saudi Arabian Grand Prix,R,0,1,16.0,0.2857142857142857,-0.010472527472527056
BOT,Kick Sauber,40.0,3.0,SOFT,5.0,True,1,93.175,2024,Saudi Arabian Grand Prix,R,0,1,25.0,0.35714285714285715,-0.010472527472527056
BOT,Kick Sauber,41.0,3.0,SOFT,6.0,True,1,93.194,2024,Saudi Arabian Grand Prix,R,0,1,36.0,0.42857142857142855,-0.010472527472527056
BOT,Kick Sauber,42.0,3.0,SOFT,7.0,True,1,92.996,2024,Saudi Arabian Grand Prix,R,0,1,49.0,0.5,-0.010472527472527056
BOT,Kick Sauber,43.0,3.0,SOFT,8.0,True,1,93.068,2024,Saudi Arabian Grand Prix,R,0,1,64.0,0.5714285714285714,-0.010472527472527056
BOT,Kick Sauber,44.0,3.0,SOFT,9.0,True,1,95.201,2024,Saudi Arabian Grand Prix,R,0,1,81.0,0.6428571428571429,-0.010472527472527056
BOT,Kick Sauber,45.0,3.0,SOFT,10.0,True,1,92.903,2024,Saudi Arabian Grand Prix,R,0,1,100.0,0.7142857142857143,-0.010472527472527056
BOT,Kick Sauber,46.0,3.0,SOFT,11.0,True,1,92.948,2024,Saudi Arabian Grand Prix,R,0,1,121.0,0.7857142857142857,-0.010472527472527056
BOT,Kick Sauber,47.0,3.0,SOFT,12.0,True,1,92.852,2024,Saudi Arabian Grand Prix,R,0,1,144.0,0.8571428571428571,-0.010472527472527056
BOT,Kick Sauber,48.0,3.0,SOFT,13.0,True,1,92.947,2024,Saudi Arabian Grand Prix,R,0,1,169.0,0.9285714285714286,-0.010472527472527056
BOT,Kick Sauber,49.0,3.0,SOFT,14.0,True,1,92.706,2024,Saudi Arabian Grand Prix,R,0,1,196.0,1.0,-0.010472527472527056
PIA,McLaren,2.0,1.0,MEDIUM,2.0,True,1,95.082,2024,Saudi Arabian Grand Prix,R,1,1,4.0,0.3333333333333333,-0.11679999999998568
PIA,McLaren,3.0,1.0,MEDIUM,3.0,True,1,94.379,2024,Saudi Arabian Grand Prix,R,1,1,9.0,0.5,-0.11679999999998568
PIA,McLaren,4.0,1.0,MEDIUM,4.0,True,1,94.589,2024,Saudi Arabian Grand Prix,R,1,1,16.0,0.6666666666666666,-0.11679999999998568
PIA,McLaren,5.0,1.0,MEDIUM,5.0,True,1,94.557,2024,Saudi Arabian Grand Prix,R,1,1,25.0,0.8333333333333334,-0.11679999999998568
PIA,McLaren,6.0,1.0,MEDIUM,6.0,True,1,94.409,2024,Saudi Arabian Grand Prix,R,1,1,36.0,1.0,-0.11679999999998568
PIA,McLaren,10.0,2.0,HARD,4.0,False,1,96.768,2024,Saudi Arabian Grand Prix,R,2,0,16.0,0.09090909090909091,-0.06669250871080241
PIA,McLaren,11.0,2.0,HARD,5.0,False,1,94.448,2024,Saudi Arabian Grand Prix,R,2,0,25.0,0.11363636363636363,-0.06669250871080241
PIA,McLaren,12.0,2.0,HARD,6.0,False,1,93.946,2024,Saudi Arabian Grand Prix,R,2,0,36.0,0.13636363636363635,-0.06669250871080241
PIA,McLaren,13.0,2.0,HARD,7.0,False,1,94.34,2024,Saudi Arabian Grand Prix,R,2,0,49.0,0.1590909090909091,-0.06669250871080241
PIA,McLaren,14.0,2.0,HARD,8.0,False,1,94.431,2024,Saudi Arabian Grand Prix,R,2,0,64.0,0.18181818181818182,-0.06669250871080241
PIA,McLaren,15.0,2.0,HARD,9.0,False,1,94.309,2024,Saudi Arabian Grand Prix,R,2,0,81.0,0.20454545454545456,-0.06669250871080241
PIA,McLaren,16.0,2.0,HARD,10.0,False,1,94.379,2024,Saudi Arabian Grand Prix,R,2,0,100.0,0.22727272727272727,-0.06669250871080241
PIA,McLaren,17.0,2.0,HARD,11.0,False,1,95.057,2024,Saudi Arabian Grand Prix,R,2,0,121.0,0.25,-0.06669250871080241
PIA,McLaren,18.0,2.0,HARD,12.0,False,1,94.075,2024,Saudi Arabian Grand Prix,R,2,0,144.0,0.2727272727272727,-0.06669250871080241
PIA,McLaren,19.0,2.0,HARD,13.0,False,1,94.631,2024,Saudi Arabian Grand Prix,R,2,0,169.0,0.29545454545454547,-0.06669250871080241
PIA,McLaren,20.0,2.0,HARD,14.0,False,1,94.324,2024,Saudi Arabian Grand Prix,R,2,0,196.0,0.3181818181818182,-0.06669250871080241
PIA,McLaren,21.0,2.0,HARD,15.0,False,1,93.793,2024,Saudi Arabian Grand Prix,R,2,0,225.0,0.3409090909090909,-0.06669250871080241
PIA,McLaren,22.0,2.0,HARD,16.0,False,1,94.76,2024,Saudi Arabian Grand Prix,R,2,0,256.0,0.36363636363636365,-0.06669250871080241
PIA,McLaren,23.0,2.0,HARD,17.0,False,1,93.715,2024,Saudi Arabian Grand Prix,R,2,0,289.0,0.38636363636363635,-0.06669250871080241
PIA,McLaren,24.0,2.0,HARD,18.0,False,1,94.097,2024,Saudi Arabian Grand Prix,R,2,0,324.0,0.4090909090909091,-0.06669250871080241
PIA,McLaren,25.0,2.0,HARD,19.0,False,1,93.694,2024,Saudi Arabian Grand Prix,R,2,0,361.0,0.4318181818181818,-0.06669250871080241
PIA,McLaren,26.0,2.0,HARD,20.0,False,1,93.312,2024,Saudi Arabian Grand Prix,R,2,0,400.0,0.45454545454545453,-0.06669250871080241
PIA,McLaren,27.0,2.0,HARD,21.0,False,1,93.998,2024,Saudi Arabian Grand Prix,R,2,0,441.0,0.4772727272727273,-0.06669250871080241
PIA,McLaren,28.0,2.0,HARD,22.0,False,1,93.527,2024,Saudi Arabian Grand Prix,R,2,0,484.0,0.5,-0.06669250871080241
PIA,McLaren,29.0,2.0,HARD,23.0,False,1,93.821,2024,Saudi Arabian Grand Prix,R,2,0,529.0,0.5227272727272727,-0.06669250871080241
PIA,McLaren,30.0,2.0,HARD,24.0,False,1,93.376,2024,Saudi Arabian Grand Prix,R,2,0,576.0,0.5454545454545454,-0.06669250871080241
PIA,McLaren,31.0,2.0,HARD,25.0,False,1,93.352,2024,Saudi Arabian Grand Prix,R,2,0,625.0,0.5681818181818182,-0.06669250871080241
PIA,McLaren,32.0,2.0,HARD,26.0,False,1,93.261,2024,Saudi Arabian Grand Prix,R,2,0,676.0,0.5909090909090909,-0.06669250871080241
PIA,McLaren,33.0,2.0,HARD,27.0,False,1,93.29,2024,Saudi Arabian Grand Prix,R,2,0,729.0,0.6136363636363636,-0.06669250871080241
PIA,McLaren,34.0,2.0,HARD,28.0,False,1,93.405,2024,Saudi Arabian Grand Prix,R,2,0,784.0,0.6363636363636364,-0.06669250871080241
PIA,McLaren,35.0,2.0,HARD,29.0,False,1,94.118,2024,Saudi Arabian Grand Prix,R,2,0,841.0,0.6590909090909091,-0.06669250871080241
PIA,McLaren,36.0,2.0,HARD,30.0,False,1,93.029,2024,Saudi Arabian Grand Prix,R,2,0,900.0,0.6818181818181818,-0.06669250871080241
PIA,McLaren,37.0,2.0,HARD,31.0,False,1,92.934,2024,Saudi Arabian Grand Prix,R,2,0,961.0,0.7045454545454546,-0.06669250871080241
PIA,McLaren,38.0,2.0,HARD,32.0,False,1,93.087,2024,Saudi Arabian Grand Prix,R,2,0,1024.0,0.7272727272727273,-0.06669250871080241
PIA,McLaren,39.0,2.0,HARD,33.0,False,1,92.675,2024,Saudi Arabian Grand Prix,R,2,0,1089.0,0.75,-0.06669250871080241
PIA,McLaren,40.0,2.0,HARD,34.0,False,1,92.603,2024,Saudi Arabian Grand Prix,R,2,0,1156.0,0.7727272727272727,-0.06669250871080241
PIA,McLaren,41.0,2.0,HARD,35.0,False,1,92.545,2024,Saudi Arabian Grand Prix,R,2,0,1225.0,0.7954545454545454,-0.06669250871080241
PIA,McLaren,42.0,2.0,HARD,36.0,False,1,92.453,2024,Saudi Arabian Grand Prix,R,2,0,1296.0,0.8181818181818182,-0.06669250871080241
PIA,McLaren,43.0,2.0,HARD,37.0,False,1,92.521,2024,Saudi Arabian Grand Prix,R,2,0,1369.0,0.8409090909090909,-0.06669250871080241
PIA,McLaren,44.0,2.0,HARD,38.0,False,1,92.539,2024,Saudi Arabian Grand Prix,R,2,0,1444.0,0.8636363636363636,-0.06669250871080241
PIA,McLaren,45.0,2.0,HARD,39.0,False,1,92.31,2024,Saudi Arabian Grand Prix,R,2,0,1521.0,0.8863636363636364,-0.06669250871080241
PIA,McLaren,46.0,2.0,HARD,40.0,False,1,92.557,2024,Saudi Arabian Grand Prix,R,2,0,1600.0,0.9090909090909091,-0.06669250871080241
PIA,McLaren,47.0,2.0,HARD,41.0,False,1,92.574,2024,Saudi Arabian Grand Prix,R,2,0,1681.0,0.9318181818181818,-0.06669250871080241
PIA,McLaren,48.0,2.0,HARD,42.0,False,1,92.657,2024,Saudi Arabian Grand Prix,R,2,0,1764.0,0.9545454545454546,-0.06669250871080241
PIA,McLaren,49.0,2.0,HARD,43.0,False,1,92.588,2024,Saudi Arabian Grand Prix,R,2,0,1849.0,0.9772727272727273,-0.06669250871080241
PIA,McLaren,50.0,2.0,HARD,44.0,False,1,92.769,2024,Saudi Arabian Grand Prix,R,2,0,1936.0,1.0,-0.06669250871080241
VER,Red Bull Racing,2.0,1.0,MEDIUM,2.0,True,1,84.099,2024,Australian Grand Prix,R,1,1,4.0,0.6666666666666666,-0.9839999999999905
VER,Red Bull Racing,3.0,1.0,MEDIUM,3.0,True,1,83.115,2024,Australian Grand Prix,R,1,1,9.0,1.0,-0.9839999999999905
GAS,Alpine,2.0,1.0,MEDIUM,2.0,True,1,84.649,2024,Australian Grand Prix,R,1,1,4.0,0.125,0.04518571428571551
GAS,Alpine,3.0,1.0,MEDIUM,3.0,True,1,83.851,2024,Australian Grand Prix,R,1,1,9.0,0.1875,0.04518571428571551
GAS,Alpine,4.0,1.0,MEDIUM,4.0,True,1,83.7,2024,Australian Grand Prix,R,1,1,16.0,0.25,0.04518571428571551
GAS,Alpine,5.0,1.0,MEDIUM,5.0,True,1,84.526,2024,Australian Grand Prix,R,1,1,25.0,0.3125,0.04518571428571551
GAS,Alpine,6.0,1.0,MEDIUM,6.0,True,1,83.912,2024,Australian Grand Prix,R,1,1,36.0,0.375,0.04518571428571551
GAS,Alpine,7.0,1.0,MEDIUM,7.0,True,1,83.445,2024,Australian Grand Prix,R,1,1,49.0,0.4375,0.04518571428571551
GAS,Alpine,8.0,1.0,MEDIUM,8.0,True,1,83.879,2024,Australian Grand Prix,R,1,1,64.0,0.5,0.04518571428571551
GAS,Alpine,9.0,1.0,MEDIUM,9.0,True,1,83.829,2024,Australian Grand Prix,R,1,1,81.0,0.5625,0.04518571428571551
GAS,Alpine,10.0,1.0,MEDIUM,10.0,True,1,83.856,2024,Australian Grand Prix,R,1,1,100.0,0.625,0.04518571428571551
GAS,Alpine,11.0,1.0,MEDIUM,11.0,True,1,85.397,2024,Australian Grand Prix,R,1,1,121.0,0.6875,0.04518571428571551
GAS,Alpine,12.0,1.0,MEDIUM,12.0,True,1,84.625,2024,Australian Grand Prix,R,1,1,144.0,0.75,0.04518571428571551
GAS,Alpine,13.0,1.0,MEDIUM,13.0,True,1,84.049,2024,Australian Grand Prix,R,1,1,169.0,0.8125,0.04518571428571551
GAS,Alpine,14.0,1.0,MEDIUM,14.0,True,1,84.104,2024,Australian Grand Prix,R,1,1,196.0,0.875,0.04518571428571551
GAS,Alpine,15.0,1.0,MEDIUM,15.0,True,1,84.1,2024,Australian Grand Prix,R,1,1,225.0,0.9375,0.04518571428571551
GAS,Alpine,16.0,1.0,MEDIUM,16.0,True,1,85.367,2024,Australian Grand Prix,R,1,1,256.0,1.0,0.04518571428571551
GAS,Alpine,19.0,2.0,HARD,2.0,True,1,83.922,2024,Australian Grand Prix,R,2,1,4.0,0.08695652173913043,0.029664031620552842
GAS,Alpine,20.0,2.0,HARD,3.0,True,1,83.662,2024,Australian Grand Prix,R,2,1,9.0,0.13043478260869565,0.029664031620552842
GAS,Alpine,21.0,2.0,HARD,4.0,True,1,83.241,2024,Australian Grand Prix,R,2,1,16.0,0.17391304347826086,0.029664031620552842
GAS,Alpine,22.0,2.0,HARD,5.0,True,1,83.045,2024,Australian Grand Prix,R,2,1,25.0,0.21739130434782608,0.029664031620552842
GAS,Alpine,23.0,2.0,HARD,6.0,True,1,82.929,2024,Australian Grand Prix,R,2,1,36.0,0.2608695652173913,0.029664031620552842
GAS,Alpine,24.0,2.0,HARD,7.0,True,1,83.001,2024,Australian Grand Prix,R,2,1,49.0,0.30434782608695654,0.029664031620552842
GAS,Alpine,25.0,2.0,HARD,8.0,True,1,82.933,2024,Australian Grand Prix,R,2,1,64.0,0.34782608695652173,0.029664031620552842
GAS,Alpine,26.0,2.0,HARD,9.0,True,1,83.015,2024,Australian Grand Prix,R,2,1,81.0,0.391304347826087,0.029664031620552842
GAS,Alpine,27.0,2.0,HARD,10.0,True,1,82.904,2024,Australian Grand Prix,R,2,1,100.0,0.43478260869565216,0.029664031620552842
GAS,Alpine,28.0,2.0,HARD,11.0,True,1,82.674,2024,Australian Grand Prix,R,2,1,121.0,0.4782608695652174,0.029664031620552842
GAS,Alpine,29.0,2.0,HARD,12.0,True,1,82.708,2024,Australian Grand Prix,R,2,1,144.0,0.5217391304347826,0.029664031620552842
GAS,Alpine,30.0,2.0,HARD,13.0,True,1,82.99,2024,Australian Grand Prix,R,2,1,169.0,0.5652173913043478,0.029664031620552842
GAS,Alpine,31.0,2.0,HARD,14.0,True,1,82.727,2024,Australian Grand Prix,R,2,1,196.0,0.6086956521739131,0.029664031620552842
GAS,Alpine,32.0,2.0,HARD,15.0,True,1,83.245,2024,Australian Grand Prix,R,2,1,225.0,0.6521739130434783,0.029664031620552842
GAS,Alpine,33.0,2.0,HARD,16.0,True,1,83.215,2024,Australian Grand Prix,R,2,1,256.0,0.6956521739130435,0.029664031620552842
GAS,Alpine,34.0,2.0,HARD,17.0,True,1,83.036,2024,Australian Grand Prix,R,2,1,289.0,0.7391304347826086,0.029664031620552842
GAS,Alpine,35.0,2.0,HARD,18.0,True,1,83.225,2024,Australian Grand Prix,R,2,1,324.0,0.782608695652174,0.029664031620552842
GAS,Alpine,36.0,2.0,HARD,19.0,True,1,82.84,2024,Australian Grand Prix,R,2,1,361.0,0.8260869565217391,0.029664031620552842
GAS,Alpine,37.0,2.0,HARD,20.0,True,1,83.326,2024,Australian Grand Prix,R,2,1,400.0,0.8695652173913043,0.029664031620552842
GAS,Alpine,38.0,2.0,HARD,21.0,True,1,85.109,2024,Australian Grand Prix,R,2,1,441.0,0.9130434782608695,0.029664031620552842
GAS,Alpine,39.0,2.0,HARD,22.0,True,1,83.016,2024,Australian Grand Prix,R,2,1,484.0,0.9565217391304348,0.029664031620552842
GAS,Alpine,40.0,2.0,HARD,23.0,True,1,85.02,2024,Australian Grand Prix,R,2,1,529.0,1.0,0.029664031620552842
GAS,Alpine,43.0,3.0,HARD,2.0,True,1,84.419,2024,Australian Grand Prix,R,2,1,4.0,0.14285714285714285,-0.07457692307692222
GAS,Alpine,44.0,3.0,HARD,3.0,True,1,81.447,2024,Australian Grand Prix,R,2,1,9.0,0.21428571428571427,-0.07457692307692222
GAS,Alpine,45.0,3.0,HARD,4.0,True,1,82.079,2024,Australian Grand Prix,R,2,1,16.0,0.2857142857142857,-0.07457692307692222
GAS,Alpine,46.0,3.0,HARD,5.0,True,1,81.22,2024,Australian Grand Prix,R,2,1,25.0,0.35714285714285715,-0.07457692307692222
GAS,Alpine,47.0,3.0,HARD,6.0,True,1,81.275,2024,Australian Grand Prix,R,2,1,36.0,0.42857142857142855,-0.07457692307692222
GAS,Alpine,48.0,3.0,HARD,7.0,True,1,81.211,2024,Australian Grand Prix,R,2,1,49.0,0.5,-0.07457692307692222
GAS,Alpine,49.0,3.0,HARD,8.0,True,1,81.34,2024,Australian Grand Prix,R,2,1,64.0,0.5714285714285714,-0.07457692307692222
GAS,Alpine,50.0,3.0,HARD,9.0,True,1,81.222,2024,Australian Grand Prix,R,2,1,81.0,0.6428571428571429,-0.07457692307692222
GAS,Alpine,51.0,3.0,HARD,10.0,True,1,81.09,2024,Australian Grand Prix,R,2,1,100.0,0.7142857142857143,-0.07457692307692222
GAS,Alpine,52.0,3.0,HARD,11.0,True,1,81.161,2024,Australian Grand Prix,R,2,1,121.0,0.7857142857142857,-0.07457692307692222
GAS,Alpine,53.0,3.0,HARD,12.0,True,1,81.324,2024,Australian Grand Prix,R,2,1,144.0,0.8571428571428571,-0.07457692307692222
GAS,Alpine,54.0,3.0,HARD,13.0,True,1,83.034,2024,Australian Grand Prix,R,2,1,169.0,0.9285714285714286,-0.07457692307692222
GAS,Alpine,55.0,3.0,HARD,14.0,True,1,81.427,2024,Australian Grand Prix,R,2,1,196.0,1.0,-0.07457692307692222
PER,Red Bull Racing,2.0,1.0,MEDIUM,2.0,True,1,83.381,2024,Australian Grand Prix,R,1,1,4.0,0.15384615384615385,0.004499999999999873
PER,Red Bull Racing,3.0,1.0,MEDIUM,3.0,True,1,83.165,2024,Australian Grand Prix,R,1,1,9.0,0.23076923076923078,0.004499999999999873
PER,Red Bull Racing,4.0,1.0,MEDIUM,4.0,True,1,83.398,2024,Australian Grand Prix,R,1,1,16.0,0.3076923076923077,0.004499999999999873
PER,Red Bull Racing,5.0,1.0,MEDIUM,5.0,True,1,83.364,2024,Australian Grand Prix,R,1,1,25.0,0.38461538461538464,0.004499999999999873
PER,Red Bull Racing,6.0,1.0,MEDIUM,6.0,True,1,83.024,2024,Australian Grand Prix,R,1,1,36.0,0.46153846153846156,0.004499999999999873
PER,Red Bull Racing,7.0,1.0,MEDIUM,7.0,True,1,82.804,2024,Australian Grand Prix,R,1,1,49.0,0.5384615384615384,0.004499999999999873
PER,Red Bull Racing,8.0,1.0,MEDIUM,8.0,True,1,83.048,2024,Australian Grand Prix,R,1,1,64.0,0.6153846153846154,0.004499999999999873
PER,Red Bull Racing,9.0,1.0,MEDIUM,9.0,True,1,82.97,2024,Australian Grand Prix,R,1,1,81.0,0.6923076923076923,0.004499999999999873
PER,Red Bull Racing,10.0,1.0,MEDIUM,10.0,True,1,82.68,2024,Australian Grand Prix,R,1,1,100.0,0.7692307692307693,0.004499999999999873
PER,Red Bull Racing,11.0,1.0,MEDIUM,11.0,True,1,82.921,2024,Australian Grand Prix,R,1,1,121.0,0.8461538461538461,0.004499999999999873
PER,Red Bull Racing,12.0,1.0,MEDIUM,12.0,True,1,83.704,2024,Australian Grand Prix,R,1,1,144.0,0.9230769230769231,0.004499999999999873
PER,Red Bull Racing,13.0,1.0,MEDIUM,13.0,True,1,83.664,2024,Australian Grand Prix,R,1,1,169.0,1.0,0.004499999999999873
PER,Red Bull Racing,16.0,2.0,HARD,2.0,True,1,84.122,2024,Australian Grand Prix,R,2,1,4.0,0.1,0.0027586161187672484
PER,Red Bull Racing,19.0,2.0,HARD,5.0,True,1,81.84,2024,Australian Grand Prix,R,2,1,25.0,0.25,0.0027586161187672484
PER,Red Bull Racing,20.0,2.0,HARD,6.0,True,1,81.711,2024,Australian Grand Prix,R,2,1,36.0,0.3,0.0027586161187672484
PER,Red Bull Racing,21.0,2.0,HARD,7.0,True,1,82.051,2024,Australian Grand Prix,R,2,1,49.0,0.35,0.0027586161187672484
PER,Red Bull Racing,22.0,2.0,HARD,8.0,True,1,81.869,2024,Australian Grand Prix,R,2,1,64.0,0.4,0.0027586161187672484
PER,Red Bull Racing,23.0,2.0,HARD,9.0,True,1,81.849,2024,Australian Grand Prix,R,2,1,81.0,0.45,0.0027586161187672484
PER,Red Bull Racing,24.0,2.0,HARD,10.0,True,1,81.527,2024,Australian Grand Prix,R,2,1,100.0,0.5,0.0027586161187672484
PER,Red Bull Racing,25.0,2.0,HARD,11.0,True,1,81.495,2024,Australian Grand Prix,R,2,1,121.0,0.55,0.0027586161187672484
PER,Red Bull Racing,26.0,2.0,HARD,12.0,True,1,82.246,2024,Australian Grand Prix,R,2,1,144.0,0.6,0.0027586161187672484
PER,Red Bull Racing,27.0,2.0,HARD,13.0,True,1,81.557,2024,Australian Grand Prix,R,2,1,169.0,0.65,0.0027586161187672484
PER,Red Bull Racing,28.0,2.0,HARD,14.0,True,1,82.152,2024,Australian Grand Prix,R,2,1,196.0,0.7,0.0027586161187672484
PER,Red Bull Racing,29.0,2.0,HARD,15.0,True,1,82.126,2024,Australian Grand Prix,R,2,1,225.0,0.75,0.0027586161187672484
PER,Red Bull Racing,30.0,2.0,HARD,16.0,True,1,82.18,2024,Australian Grand Prix,R,2,1,256.0,0.8,0.0027586161187672484
PER,Red Bull Racing,31.0,2.0,HARD,17.0,True,1,82.359,2024,Australian Grand Prix,R,2,1,289.0,0.85,0.0027586161187672484
PER,Red Bull Racing,32.0,2.0,HARD,18.0,True,1,82.441,2024,Australian Grand Prix,R,2,1,324.0,0.9,0.0027586161187672484
PER,Red Bull Racing,33.0,2.0,HARD,19.0,True,1,82.566,2024,Australian Grand Prix,R,2,1,361.0,0.95,0.0027586161187672484
PER,Red Bull Racing,34.0,2.0,HARD,20.0,True,1,82.962,2024,Australian Grand Prix,R,2,1,400.0,1.0,0.0027586161187672484
PER,Red Bull Racing,37.0,3.0,HARD,2.0,True,1,81.218,2024,Australian Grand Prix,R,2,1,4.0,0.09523809523809523,0.02054060150376063
PER,Red Bull Racing,38.0,3.0,HARD,3.0,True,1,81.245,2024,Australian Grand Prix,R,2,1,9.0,0.14285714285714285,0.02054060150376063
